,selected,transfers_balance,transfers_in,transfers_out,ict_index,value,label
2,144099,-18987,908,19895,0.0,54,-1
3,136461,-12142,1793,13935,0.0,54,0
4,129776,-8250,501,8751,0.0,54,0
5,124680,-6192,165,6357,0.0,53,-1
6,120556,-4750,173,4923,0.0,53,0
7,116848,-4571,233,4804,0.0,53,0
8,114603,-2750,127,2877,1.3,53,0
9,115746,18,3314,3296,2.6,53,0
10,115753,-885,1420,2305,0.0,53,0
11,114039,-2051,228,2279,2.6,53,0
12,113050,-1358,256,1614,0.0,53,0
13,111210,-2377,236,2613,0.0,52,-1
14,110380,-1233,158,1391,0.0,52,0
15,109294,-1447,139,1586,0.0,52,0
16,108213,-1986,564,2550,0.0,52,0
17,107231,-942,140,1082,0.0,52,0
18,107231,-942,140,1082,0.0,52,0
19,106447,-1404,270,1674,0.0,52,0
20,106076,-640,125,765,0.0,52,0
21,105665,-670,91,761,0.0,52,0
22,104878,-1109,190,1299,0.0,52,0
23,104246,-1098,248,1346,0.0,52,0
24,103837,-802,150,952,0.0,52,0
25,103425,-852,131,983,0.0,52,0
0,445991,111651,160201,48550,5.0,95,0
1,380669,-71554,46907,118461,9.0,95,0
2,445218,46715,98467,51752,2.3,95,0
3,417457,-42366,66781,109147,22.3,95,0
4,513232,82732,117223,34491,6.2,95,0
5,642682,117364,151365,34001,3.7,95,0
6,672502,26468,90351,63883,10.9,96,1
7,556688,-111225,42929,154154,5.9,96,0
8,528919,-37712,33294,71006,10.4,95,-1
9,440895,-84742,14070,98812,9.5,95,0
10,461068,9343,43693,34350,1.8,94,-1
11,538525,66787,89095,22308,13.2,94,0
12,688683,148472,164363,15891,7.9,95,1
13,674404,-13944,79248,93192,9.2,95,0
14,654312,-21854,49057,70911,8.1,95,0
15,796276,132085,164720,32635,6.7,95,0
16,1276859,144807,228843,84036,5.8,96,1
17,1016925,52232,138917,86685,1.5,96,0
18,1016925,52232,138917,86685,0.6,96,0
19,979575,-22285,154682,176967,3.6,96,0
20,866131,-115240,36800,152040,2.4,96,0
21,839491,-31382,59440,90822,9.5,95,-1
22,972545,124855,153453,28598,10.1,96,1
23,1008588,33134,103522,70388,6.0,96,0
24,953612,-57795,33513,91308,9.6,96,0
25,988575,26583,103952,77369,6.6,96,0
0,1726,-627,51,678,0.0,45,0
1,1475,-304,32,336,0.0,45,0
2,1342,-144,30,174,0.0,45,0
3,1308,-74,61,135,0.0,45,0
4,8840,6432,7039,607,0.0,45,0
5,9778,830,2566,1736,0.0,45,0
6,8918,-1025,651,1676,0.7,45,0
7,9840,292,1711,1419,0.0,44,-1
8,9102,-714,469,1183,0.0,44,0
9,8218,-970,255,1225,0.0,43,-1
10,7937,-474,326,800,0.0,43,0
11,7636,-385,158,543,0.0,43,0
12,7407,-299,193,492,0.0,42,-1
13,7704,135,710,575,0.0,42,0
14,8633,766,1228,462,0.0,42,0
15,8381,-268,580,848,0.0,42,0
16,10719,244,1482,1238,0.0,42,0
17,8532,-348,400,748,0.0,42,0
18,8532,-348,400,748,0.0,42,0
19,8004,-625,306,931,2.9,42,0
20,7925,-167,310,477,0.0,42,0
21,7877,-110,228,338,0.0,42,0
22,7528,-418,180,598,0.0,42,0
23,7378,-253,331,584,0.0,42,0
24,7353,-115,170,285,0.0,42,0
25,7324,-141,197,338,0.0,42,0
0,128704,834,12555,11721,2.5,50,0
1,115282,-16933,5627,22560,2.7,50,0
2,102580,-14917,2190,17107,0.0,49,-1
3,91743,-12897,2621,15518,1.3,49,0
4,88879,-4519,2967,7486,3.2,49,0
5,93619,2633,6232,3599,1.9,49,0
6,91572,-2652,3349,6001,1.1,49,0
7,88620,-3918,5722,9640,2.9,49,0
8,89210,-147,4150,4297,1.4,49,0
9,92336,1552,5579,4027,2.2,48,-1
10,91004,-1513,3307,4820,2.8,48,0
11,109071,15167,17236,2069,4.9,48,0
12,115029,6930,10880,3950,8.1,48,0
13,145399,26281,32552,6271,0.9,48,0
14,123007,-20740,2203,22943,0.0,48,0
15,105888,-17672,1419,19091,0.0,48,0
16,141098,5505,20929,15424,0.0,48,0
17,92476,-17803,528,18331,2.3,48,0
18,92476,-17803,528,18331,0.0,48,0
19,93543,-2073,4381,6454,0.0,48,0
20,90654,-3171,1126,4297,1.9,48,0
21,92257,1150,2562,1412,3.1,48,0
22,94597,1755,3978,2223,2.6,48,0
23,95278,251,3732,3481,1.6,48,0
24,97156,1042,3944,2902,1.1,48,0
25,100816,2700,7136,4436,1.3,48,0
0,21842,-813,1846,2659,9.1,50,0
1,23212,-674,3326,4000,0.0,50,0
2,20570,-3179,1034,4213,1.5,50,0
3,19116,-2286,1114,3400,5.8,49,-1
4,19684,-126,1594,1720,2.4,49,0
5,20883,603,2090,1487,2.8,49,0
6,20980,-209,1533,1742,2.9,49,0
7,23209,1214,3430,2216,0.2,49,0
8,21987,-1264,844,2108,0.0,49,0
9,19649,-2422,448,2870,2.3,49,0
10,19898,-169,913,1082,1.6,49,0
11,21048,889,1600,711,0.2,49,0
12,20719,-415,660,1075,15.8,49,0
13,42334,19873,23506,3633,2.5,49,0
14,61356,17587,21604,4017,0.0,49,0
15,69928,8167,17884,9717,1.0,49,0
16,139567,31595,49986,18391,0.7,49,0
17,107408,2863,21257,18394,2.1,49,0
18,107408,2863,21257,18394,0.0,49,0
19,96260,-10632,9646,20278,0.0,49,0
20,76512,-19989,1404,21393,0.4,49,0
21,63691,-13167,773,13940,7.5,49,0
22,64282,-396,4333,4729,6.8,49,0
23,78179,12188,17609,5421,7.6,49,0
24,73715,-4992,4575,9567,0.0,49,0
25,60887,-12591,1442,14033,5.3,49,0
0,18413,-432,1385,1817,0.0,50,0
1,20150,-758,3237,3995,0.1,50,0
2,20485,-1157,1599,2756,2.4,50,0
3,20194,-1613,1453,3066,0.0,50,0
4,17499,-2918,334,3252,0.0,49,-1
5,15175,-2486,45,2531,0.0,49,0
6,13908,-1345,26,1371,0.0,49,0
7,13002,-959,49,1008,0.0,49,0
8,12663,-398,37,435,0.0,49,0
9,12566,-192,110,302,0.0,49,0
10,12713,-74,160,234,0.0,49,0
11,12810,-49,135,184,0.0,49,0
12,12897,-57,129,186,0.0,49,0
13,13179,-3,346,349,1.5,49,0
14,14740,1314,1562,248,3.3,49,0
15,23891,8533,9641,1108,1.9,49,0
16,38193,11280,22607,11327,2.8,49,0
17,54784,15464,20266,4802,0.0,49,0
18,54784,15464,20266,4802,3.2,49,0
19,48673,-3914,5232,9146,0.0,49,0
20,39170,-9587,592,10179,0.0,49,0
21,35450,-4138,655,4793,0.0,49,0
22,28558,-7080,350,7430,0.0,49,0
23,24592,-4002,137,4139,0.0,49,0
24,24268,-752,412,1164,0.0,48,-1
25,23600,-947,476,1423,0.0,48,0
0,26990,-652,2827,3479,2.9,65,0
1,24494,-4407,1582,5989,0.0,65,0
2,21384,-4112,702,4814,0.0,64,-1
3,19581,-2818,628,3446,9.2,64,0
4,19108,-986,475,1461,2.1,63,-1
5,18727,-731,375,1106,0.0,63,0
6,18054,-875,284,1159,0.0,63,0
7,17722,-683,396,1079,0.0,63,0
8,17668,-253,349,602,0.0,63,0
9,17450,-423,279,702,0.0,62,-1
10,17291,-356,259,615,0.0,62,0
11,17308,-130,247,377,0.0,62,0
12,17230,-178,179,357,9.5,62,0
13,18623,965,1521,556,0.0,62,0
14,18742,20,557,537,0.0,62,0
15,18634,-226,476,702,2.5,62,0
16,19056,-206,695,901,0.0,62,0
17,18483,-309,177,486,0.0,62,0
18,18483,-309,177,486,0.0,62,0
19,18212,-454,220,674,0.0,62,0
20,18020,-257,77,334,0.0,62,0
21,17869,-221,59,280,9.1,62,0
22,17955,-29,251,280,0.0,62,0
23,17817,-248,161,409,0.0,62,0
24,17856,-91,188,279,8.5,62,0
25,19216,1021,1900,879,2.2,62,0
0,865810,59156,118395,59239,0.0,55,0
1,759590,-123785,34697,158482,1.7,55,0
2,668279,-106230,9167,115397,3.2,54,-1
3,584766,-94333,10097,104430,11.8,54,0
4,606360,6338,34222,27884,2.1,54,0
5,650958,32323,47820,15497,1.1,54,0
6,646278,-7702,23417,31119,1.3,54,0
7,698777,27252,58258,31006,3.4,54,0
8,655146,-29575,16942,46517,3.5,54,0
9,654648,-7909,20350,28259,4.3,54,0
10,631254,-25100,8782,33882,2.2,54,0
11,665611,24179,34384,10205,2.1,54,0
12,650952,-11740,11590,23330,3.5,54,0
13,584362,-66098,6572,72670,0.0,54,0
14,542510,-44196,648,44844,1.6,54,0
15,557599,11330,27750,16420,7.2,53,-1
16,1068633,179792,217150,37358,3.6,53,0
17,760075,19541,53484,33943,2.3,54,1
18,760075,19541,53484,33943,5.0,54,0
19,814560,47753,75270,27517,6.8,54,0
20,780782,-33749,13524,47273,6.2,54,0
21,826337,40041,51121,11080,8.9,54,0
22,1150782,308219,318729,10510,6.8,55,1
23,1347558,179288,211580,32292,3.6,56,1
24,1394962,44957,92090,47133,0.9,56,0
25,1417512,14774,96413,81639,2.8,56,0
0,558286,60421,132089,71668,2.8,75,0
1,473066,-95807,61932,157739,2.4,75,0
2,421310,-60881,28824,89705,2.2,74,-1
3,350098,-79062,22151,101213,0.0,73,-1
4,245135,-103865,1434,105299,2.2,73,0
5,226694,-23931,6333,30264,2.5,72,-1
6,213491,-14505,5988,20493,0.0,72,0
7,176280,-36559,1099,37658,0.0,71,-1
8,168107,-10078,1780,11858,1.4,71,0
9,162244,-6701,2239,8940,8.7,71,0
10,167104,3772,7537,3765,2.0,71,0
11,184747,16770,20318,3548,4.3,71,0
12,184641,-27,7602,7629,0.0,71,0
13,171555,-13380,3426,16806,0.0,71,0
14,165722,-6680,2196,8876,4.5,71,0
15,163127,-3093,3813,6906,0.0,71,0
16,158382,-5605,3582,9187,0.1,71,0
17,153315,-4859,661,5520,0.0,70,-1
18,153315,-4859,661,5520,2.5,70,0
19,153408,-1095,4137,5232,5.5,70,0
20,150329,-3382,905,4287,0.1,70,0
21,148903,-1809,934,2743,11.9,70,0
22,149120,-254,2198,2452,3.0,70,0
23,150251,432,3800,3368,4.9,70,0
24,149997,-819,2174,2993,1.9,70,0
25,150507,-257,3247,3504,1.9,70,0
0,112113,-4225,7969,12194,0.0,45,0
1,94186,-20057,2812,22869,0.0,45,0
2,82734,-13545,1604,15149,0.0,44,-1
3,73725,-10194,1348,11542,0.0,44,0
4,68037,-6392,791,7183,0.0,44,0
5,64457,-4161,739,4900,0.0,43,-1
6,61212,-3436,605,4041,0.0,43,0
7,58219,-3304,1058,4362,0.0,43,0
8,56595,-1991,459,2450,0.1,43,0
9,55594,-1376,1007,2383,0.0,42,-1
10,55420,-526,1519,2045,0.0,42,0
11,54925,-665,967,1632,0.0,42,0
12,54046,-1007,545,1552,0.0,42,0
13,52934,-1311,901,2212,0.0,42,0
14,52032,-1034,399,1433,0.0,42,0
15,50852,-1305,327,1632,0.0,42,0
16,49143,-1648,651,2299,0.0,42,0
17,47789,-1524,128,1652,0.0,42,0
18,47789,-1524,128,1652,0.0,42,0
19,44990,-2929,32,2961,0.0,42,0
20,43797,-1275,21,1296,0.0,42,0
21,43041,-811,60,871,0.0,42,0
22,42462,-669,158,827,0.0,42,0
23,41905,-661,196,857,0.0,42,0
24,41686,-352,164,516,0.0,42,0
25,41329,-484,174,658,0.0,42,0
0,247988,23767,51212,27445,6.3,70,0
1,308691,27384,72384,45000,0.2,70,0
2,249660,-60916,11478,72394,0.9,70,0
3,207093,-49922,9351,59273,1.5,69,-1
4,183400,-27208,4019,31227,0.0,69,0
5,162321,-23132,2058,25190,1.3,68,-1
6,149345,-14044,1459,15503,0.0,68,0
7,137728,-12766,2013,14779,0.3,67,-1
8,134348,-4259,1923,6182,3.0,67,0
9,133134,-2125,2923,5048,0.4,67,0
10,129051,-4393,1117,5510,0.0,67,0
11,127187,-2262,1413,3675,0.0,67,0
12,124747,-2649,773,3422,2.3,67,0
13,121786,-3376,1046,4422,0.0,66,-1
14,120225,-1794,324,2118,0.0,66,0
15,118615,-1827,440,2267,0.0,66,0
16,116663,-2569,953,3522,0.0,66,0
17,115422,-1151,220,1371,0.0,66,0
18,115422,-1151,220,1371,0.0,66,0
19,113797,-1903,329,2232,1.3,66,0
20,112987,-971,130,1101,0.0,66,0
21,112270,-840,146,986,0.4,66,0
22,111232,-1201,214,1415,0.0,66,0
23,110377,-1074,283,1357,0.6,66,0
24,109385,-1121,100,1221,0.0,66,0
25,108058,-1340,29,1369,0.0,66,0
0,62121,50001,57981,7980,0.0,55,0
1,87906,25878,35811,9933,0.0,55,0
2,67127,-20025,11760,31785,0.0,55,0
3,51625,-15942,1136,17078,0.0,55,0
4,97096,36105,43517,7412,2.0,55,0
5,130818,34928,39651,4723,6.4,55,0
6,135893,5439,19724,14285,5.7,55,0
7,139318,2422,14832,12410,0.0,55,0
8,125416,-15169,5444,20613,4.6,55,0
9,118180,-7966,4280,12246,5.7,55,0
10,106369,-12851,6195,19046,0.0,55,0
11,96043,-11304,2747,14051,0.9,55,0
12,87725,-9133,3627,12760,0.0,55,0
13,84970,-7948,7665,15613,0.0,55,0
14,71557,-9521,879,10400,0.0,55,0
15,71557,-9521,879,10400,0.0,55,0
16,62741,-10336,1295,11631,6.6,55,0
17,60396,-2828,963,3791,0.0,55,0
18,57511,-3131,605,3736,0.0,55,0
19,51867,-5850,393,6243,0.0,55,0
20,48651,-3583,528,4111,0.0,54,-1
21,47419,-1614,461,2075,0.0,54,0
22,45757,-1916,319,2235,0.0,54,0
0,27586,24237,40011,15774,0.0,80,0
1,35601,7765,14726,6961,2.4,80,0
2,50645,12008,18871,6863,0.0,80,0
3,41676,-9536,5831,15367,5.6,80,0
4,63515,15967,24413,8446,3.9,80,0
5,48624,-13551,3568,17119,16.2,80,0
6,274902,201055,210304,9249,0.0,81,1
7,146089,-108648,9631,118279,0.0,80,-1
8,109219,-40656,2293,42949,0.0,80,0
9,81511,-28653,1161,29814,3.3,79,-1
10,80278,-3778,10835,14613,3.4,78,-1
11,107749,24475,29452,4977,1.5,78,0
12,82802,-24652,11919,36571,0.0,78,0
13,158336,35443,55253,19810,7.3,78,0
14,221262,89570,107271,17701,0.3,78,0
15,221262,89570,107271,17701,7.8,78,0
16,333650,115840,147512,31672,0.7,78,0
17,325761,-7717,47419,55136,2.7,79,1
18,355853,26757,59153,32396,5.9,79,0
19,300214,-55322,21722,77044,11.5,79,0
20,518756,196720,219327,22607,0.8,80,1
21,394604,-109669,26932,136601,0.0,80,0
22,226853,-164450,3268,167718,0.0,79,-1
0,0,0,0,0,0.0,40,0
1,1904,1404,1540,136,0.0,40,0
2,1914,1,575,574,0.0,40,0
3,2320,307,524,217,0.0,40,0
4,3682,957,1203,246,0.0,40,0
5,3933,249,547,298,0.0,40,0
6,4302,288,765,477,0.0,40,0
7,9589,357,1113,756,0.0,40,0
8,5317,86,533,447,0.0,40,0
9,5317,86,533,447,0.0,40,0
10,4974,-129,379,508,0.0,40,0
11,5082,37,251,214,0.0,40,0
12,5144,5,218,213,0.0,40,0
13,4946,-259,147,406,0.0,40,0
14,4780,-228,165,393,0.0,40,0
15,4766,-91,139,230,0.0,40,0
16,4806,-50,280,330,0.0,40,0
0,706,644,753,109,0.0,55,0
1,720,-7,196,203,0.0,55,0
2,785,37,204,167,0.0,55,0
3,726,-120,136,256,0.0,55,0
4,783,-18,188,206,0.0,55,0
5,821,-13,129,142,0.0,54,-1
6,938,43,229,186,0.0,54,0
0,0,0,0,0,0.1,45,0
1,118,87,112,25,0.0,45,0
0,7504,0,0,0,0.0,50,0
1,6935,-1555,261,1816,0.0,50,0
2,6446,-943,528,1471,0.0,49,-1
3,6061,-637,277,914,0.0,49,0
4,5732,-562,288,850,0.0,48,-1
5,5819,-130,389,519,0.0,48,0
6,5778,-163,251,414,0.0,48,0
7,5707,-184,292,476,0.0,48,0
8,5783,-126,314,440,0.7,48,0
9,5891,20,293,273,4.1,48,0
10,5837,-110,215,325,0.0,48,0
11,5797,-111,176,287,0.0,48,0
12,5759,-84,116,200,0.1,48,0
13,5677,-116,94,210,2.7,48,0
14,5739,-22,249,271,2.1,47,-1
15,5754,-27,165,192,0.0,47,0
16,5698,-97,139,236,0.4,47,0
17,5839,-68,288,356,0.0,47,0
18,5654,-98,76,174,0.0,47,0
19,5589,-122,160,282,0.0,47,0
20,5434,-150,45,85,0.0,47,0
21,5695,245,280,35,0.0,47,0
22,5896,158,353,195,9.9,47,0
23,8186,2121,2599,478,3.2,47,0
24,8171,11,625,614,1.1,47,0
0,21822,0,0,0,6.9,55,0
1,56622,18447,30119,11672,0.6,55,0
2,45386,-11267,4646,15913,2.3,55,0
3,41322,-6319,2812,9131,0.0,55,0
4,34424,-7691,2129,9820,0.0,54,-1
5,31398,-3865,1606,5471,0.0,54,0
6,28684,-3103,790,3893,0.2,53,-1
7,27116,-1880,758,2638,0.3,53,0
8,25811,-1610,912,2522,2.2,53,0
9,24873,-1137,772,1909,0.0,52,-1
10,21601,-1189,165,1354,0.0,52,0
11,21514,-199,415,614,0.0,52,0
12,21356,-221,381,602,0.0,52,0
13,20976,-498,471,969,0.7,52,0
14,20827,-218,192,410,0.0,52,0
15,20697,-220,295,515,8.2,52,0
16,49567,10627,14511,3884,0.1,52,0
17,33584,1031,5233,4202,1.8,52,0
18,33584,1031,5233,4202,0.2,52,0
19,31221,-1810,2545,4355,0.0,52,0
20,29097,-2216,894,3110,0.0,52,0
21,27380,-1837,846,2683,3.6,52,0
22,26029,-1460,475,1935,0.0,52,0
23,25030,-1069,824,1893,0.0,52,0
24,24780,-429,795,1224,0.0,52,0
0,20721,0,0,0,8.1,55,0
1,23268,-606,2154,2760,3.2,55,0
2,20570,-3465,804,4269,2.8,55,0
3,20794,-757,1814,2571,3.6,55,0
4,19149,-2081,917,2998,5.0,54,-1
5,18116,-1308,512,1820,0.0,54,0
6,14233,-3886,103,3989,0.0,54,0
7,12038,-2292,46,2338,0.0,53,-1
8,10756,-1299,36,1335,0.0,53,0
9,10882,-18,257,275,5.9,53,0
10,11004,171,472,301,6.0,53,0
11,11089,65,355,290,0.0,53,0
12,11039,-111,283,394,3.8,53,0
13,10831,-262,210,472,0.0,53,0
14,10493,-347,28,375,0.0,53,0
15,10276,-249,52,301,0.5,53,0
16,11238,226,635,409,0.0,53,0
17,10322,-257,72,329,2.6,53,0
18,10322,-257,72,329,4.3,53,0
19,10235,-170,147,317,10.1,53,0
20,10114,-131,106,237,3.8,53,0
21,10355,185,372,187,7.4,53,0
22,11060,609,917,308,0.8,53,0
23,10419,-675,166,841,5.0,53,0
24,10411,-64,198,262,1.3,53,0
0,7154,0,0,0,0.0,50,0
1,7463,-511,570,1081,0.0,50,0
2,6774,-1062,394,1456,5.3,50,0
3,5384,-1442,137,1579,0.0,50,0
4,4385,-1040,44,1084,0.0,49,-1
5,3546,-879,34,913,0.0,49,0
6,3298,-258,18,276,0.0,49,0
7,3130,-173,20,193,0.0,49,0
8,2983,-146,38,184,0.0,49,0
9,3027,9,112,103,3.2,49,0
10,3115,44,132,88,5.6,49,0
11,3333,195,270,75,0.0,49,0
12,3322,-21,151,172,6.3,49,0
13,3324,-33,137,170,0.3,49,0
14,3286,-49,52,101,5.4,49,0
15,3422,95,217,122,5.6,49,0
16,6720,846,1440,594,0.2,49,0
17,4034,-282,217,499,0.0,49,0
18,4034,-282,217,499,0.0,49,0
19,3816,-279,97,376,0.0,49,0
20,3568,-257,15,272,0.0,49,0
21,3469,-125,21,146,0.0,49,0
22,3388,-101,18,119,0.0,49,0
23,3334,-76,24,100,0.0,49,0
24,3333,-15,61,76,0.0,49,0
0,88657,0,0,0,2.8,50,0
1,102812,487,9576,9089,1.0,50,0
2,88610,-15084,2860,17944,3.8,50,0
3,89113,-3290,5526,8816,2.7,50,0
4,82472,-7617,3198,10815,2.7,50,0
5,75073,-7959,1078,9037,1.9,50,0
6,72134,-3843,1212,5055,4.4,49,-1
7,71215,-1757,2512,4269,2.1,49,0
8,65007,-6144,1060,7204,1.0,49,0
9,63676,-2310,2452,4762,1.7,49,0
10,62960,1812,5005,3193,0.0,48,-1
11,58530,-3886,700,4586,1.9,48,0
12,58929,-69,2966,3035,1.7,48,0
13,50256,-8413,160,8573,2.3,48,0
14,49106,-1478,511,1989,2.9,47,-1
15,51869,2464,4092,1628,3.4,47,0
16,238159,37930,49509,11579,3.7,47,0
17,69609,-17002,2015,19017,0.0,47,0
18,69609,-17002,2015,19017,0.0,47,0
19,57201,-15622,182,15804,0.0,47,0
20,50103,-7277,34,7311,0.0,47,0
21,45777,-4430,50,4480,0.0,47,0
22,42504,-3304,47,3351,0.0,47,0
23,40129,-2292,81,2373,0.0,47,0
24,39215,-1069,15,1084,0.0,47,0
0,3326,0,0,0,0.0,45,0
1,4113,-181,422,603,0.0,45,0
2,4317,-355,439,794,0.0,45,0
3,3456,-869,22,891,0.0,45,0
4,3016,-480,41,521,0.0,45,0
5,2834,-213,19,232,0.0,45,0
6,2704,-136,15,151,0.0,45,0
7,2786,-24,93,117,0.0,45,0
8,2862,-58,93,151,1.3,45,0
9,3073,96,212,116,1.8,45,0
10,4549,870,1162,292,3.8,45,0
11,4828,285,714,429,7.3,45,0
12,12040,6390,7162,772,1.5,45,0
13,9957,-1778,1845,3623,3.0,45,0
14,9915,-148,941,1089,4.3,45,0
15,11474,1381,2521,1140,2.2,45,0
16,150902,24881,33040,8159,3.0,45,0
17,30957,-4791,4506,9297,0.8,45,0
18,30957,-4791,4506,9297,0.0,45,0
19,23471,-8128,860,8988,0.0,45,0
20,17553,-5984,28,6012,0.8,45,0
21,16992,-743,529,1272,5.0,45,0
22,15010,-2057,249,2306,0.0,45,0
23,12679,-2201,129,2330,1.7,45,0
24,12397,-562,200,762,2.8,45,0
0,13715,0,0,0,2.7,50,0
1,33351,6661,11384,4723,1.8,50,0
2,31277,-3469,13018,16487,7.6,50,0
3,85192,34849,42714,7865,2.0,50,0
4,119216,23495,39368,15873,7.6,50,0
5,117415,-1032,14217,15249,1.8,50,0
6,123516,3022,10564,7542,2.4,50,0
7,136869,10038,16401,6363,3.1,50,0
8,132236,-4510,5988,10498,1.8,50,0
9,131310,-2818,5464,8282,2.3,50,0
10,146925,11947,17937,5990,1.0,50,0
11,138020,-6721,2589,9310,4.3,50,0
12,141758,1958,8808,6850,3.2,50,0
13,127233,-13974,1872,15846,3.1,50,0
14,121815,-6093,1065,7158,3.1,50,0
15,124621,1576,8328,6752,1.0,50,0
16,553863,79410,101820,22410,2.5,50,0
17,184078,-17920,13288,31208,2.8,50,0
18,184078,-17920,13288,31208,2.2,50,0
19,173120,-15214,4688,19902,1.1,50,0
20,161578,-11933,1358,13291,2.1,50,0
21,161798,-773,4459,5232,0.7,50,0
22,157413,-5087,4568,9655,2.5,50,0
23,142069,-14690,1581,16271,3.1,50,0
24,137600,-6122,903,7025,2.5,50,0
0,27245,0,0,0,0.0,50,0
1,22181,-5809,271,6080,0.0,50,0
2,18941,-3856,161,4017,0.0,50,0
3,17303,-1954,171,2125,0.0,49,-1
4,15903,-1606,230,1836,0.0,49,0
5,15081,-919,98,1017,0.0,49,0
6,14493,-652,48,700,0.0,49,0
7,13999,-533,64,597,0.0,49,0
8,13497,-518,88,606,0.0,49,0
9,13206,-338,67,405,0.0,49,0
10,12559,-238,34,272,0.0,49,0
11,12429,-154,35,189,0.0,49,0
12,12262,-175,25,200,0.0,49,0
13,12033,-224,38,262,0.0,48,-1
14,11959,-94,22,116,0.0,48,0
15,12078,54,232,178,0.0,48,0
16,34042,3304,4811,1507,0.0,48,0
17,15008,-741,852,1593,0.0,48,0
18,15008,-741,852,1593,0.0,48,0
19,14665,-566,419,985,0.0,48,0
20,14451,-318,149,467,0.0,48,0
21,14358,-198,221,419,0.0,48,0
22,14582,27,503,476,0.0,48,0
23,14518,-250,300,550,0.0,48,0
24,14554,-110,189,299,0.0,48,0
0,219489,0,0,0,2.2,45,0
1,265866,19303,40930,21627,1.3,45,0
2,231900,-33644,13383,47027,1.6,45,0
3,211899,-23380,7636,31016,0.0,45,0
4,167928,-42925,934,43859,2.6,45,0
5,159220,-11979,3817,15796,1.6,44,-1
6,149306,-10660,2334,12994,3.2,44,0
7,142965,-6813,2677,9490,2.1,44,0
8,133568,-9134,2248,11382,0.9,44,0
9,121597,-12205,257,12462,0.0,44,0
10,99764,-6639,492,7131,0.0,43,-1
11,93761,-6086,262,6348,0.0,43,0
12,85074,-8840,97,8937,0.0,43,0
13,74767,-10122,159,10281,0.0,43,0
14,69913,-5134,71,5205,0.0,43,0
15,65390,-4616,314,4930,0.0,42,-1
16,82204,1601,5736,4135,0.0,42,0
17,67358,-222,3350,3572,2.7,42,0
18,67358,-222,3350,3572,3.3,42,0
19,66683,-553,2504,3057,7.4,42,0
20,65557,-1159,1147,2306,0.9,42,0
21,60746,-4774,98,4872,0.0,42,0
22,57439,-3337,95,3432,0.0,42,0
23,54809,-2522,91,2613,2.8,42,0
24,54728,-315,501,816,0.6,42,0
0,3224,0,0,0,0.0,60,0
1,2498,-855,77,932,0.0,60,0
2,2098,-484,51,535,0.0,59,-1
3,1899,-245,35,280,0.0,59,0
4,1781,-150,67,217,0.0,59,0
5,1730,-65,42,107,0.0,59,0
6,1688,-52,29,81,0.0,59,0
7,1650,-46,28,74,0.0,59,0
8,1641,-20,50,70,0.0,59,0
9,1625,-21,42,63,0.0,59,0
10,1642,-6,30,36,10.7,59,0
11,2848,1005,1174,169,0.1,59,0
12,3007,172,558,386,0.3,59,0
13,2876,-218,346,564,0.0,59,0
14,2870,-40,202,242,0.0,59,0
15,2883,-38,284,322,0.0,59,0
16,5264,944,1668,724,0.0,59,0
17,3641,-305,335,640,0.0,59,0
18,3641,-305,335,640,0.2,59,0
19,3428,-289,343,632,0.1,59,0
20,3315,-140,125,265,0.0,59,0
21,3245,-96,248,344,0.1,59,0
22,3194,-102,191,293,0.0,59,0
23,3293,48,387,339,2.6,59,0
24,3496,146,416,270,0.1,59,0
0,2038,0,0,0,0.0,45,0
1,1643,-419,19,438,0.0,45,0
2,1364,-300,27,327,0.0,45,0
3,1231,-153,17,170,0.0,44,-1
4,1139,-104,20,124,0.0,44,0
5,1085,-62,8,70,0.0,44,0
6,1053,-42,11,53,0.0,44,0
7,1055,-15,21,36,0.0,44,0
8,1071,-20,39,59,0.0,44,0
9,1029,-42,10,52,0.0,44,0
10,971,-21,11,32,0.0,44,0
11,950,-20,10,30,0.0,44,0
12,939,-12,11,23,0.3,44,0
13,1044,63,97,34,0.0,44,0
14,1050,-12,31,43,0.0,44,0
15,1023,-31,6,37,0.0,44,0
16,2639,339,475,136,1.3,44,0
17,1537,70,215,145,0.0,44,0
18,1537,70,215,145,0.0,44,0
19,1404,-136,82,218,0.0,44,0
20,1293,-109,19,128,0.0,44,0
21,1281,-27,37,64,0.0,44,0
22,1342,27,73,46,1.4,44,0
23,1379,-3,85,88,0.0,44,0
24,1394,-13,52,65,0.0,44,0
0,21964,0,0,0,4.4,45,0
1,29716,2307,4953,2646,1.1,45,0
2,28698,-1988,2388,4376,0.9,45,0
3,31359,1018,3699,2681,1.6,45,0
4,29047,-2327,1636,3963,0.0,45,0
5,26586,-2733,346,3079,0.0,45,0
6,24405,-2466,130,2596,0.0,45,0
7,22159,-2312,128,2440,0.0,44,-1
8,20270,-1975,86,2061,1.6,44,0
9,20023,-486,323,809,3.2,44,0
10,21035,894,1738,844,0.0,44,0
11,19877,-1015,325,1340,0.0,44,0
12,19759,-271,792,1063,0.0,43,-1
13,19145,-721,768,1489,0.0,43,0
14,18613,-557,232,789,0.0,43,0
15,17945,-716,153,869,0.0,43,0
16,19974,-95,1015,1110,0.0,43,0
17,17338,-598,248,846,0.0,43,0
18,17338,-598,248,846,2.7,43,0
19,16625,-813,106,919,0.0,42,-1
20,16288,-373,123,496,1.3,42,0
